timestamp,tx,ty,tz,qx,qy,qz,qw
57.150000,25.883817,32.436443,12.847431,-0.049847,0.178674,-0.946501,0.264057
57.166667,25.905909,32.400090,12.830722,-0.050148,0.179136,-0.946169,0.264875
57.183333,25.928203,32.363440,12.813860,-0.050435,0.179574,-0.945854,0.265649
57.200000,25.950558,32.326852,12.796947,-0.050743,0.180048,-0.945515,0.266476
57.216667,25.973172,32.290021,12.779832,-0.051025,0.180482,-0.945205,0.267225
57.233333,25.995796,32.253200,12.762709,-0.051329,0.180949,-0.944872,0.268028
57.250000,26.018728,32.216184,12.745341,-0.051613,0.181389,-0.944562,0.268768
57.266667,26.041661,32.179168,12.727972,-0.051889,0.181816,-0.944260,0.269487
57.283333,26.064678,32.142240,12.710528,-0.052198,0.182297,-0.943924,0.270280
57.300000,26.087927,32.105036,12.692903,-0.052470,0.182720,-0.943628,0.270974
57.316667,26.111216,32.067874,12.675242,-0.052780,0.183204,-0.943291,0.271758
57.333333,26.134780,32.030477,12.657360,-0.053048,0.183625,-0.943001,0.272428
57.350000,26.158345,31.993081,12.639477,-0.053339,0.184082,-0.942686,0.273151
57.366667,26.182222,31.955490,12.621335,-0.053622,0.184530,-0.942381,0.273846
57.383333,26.206099,31.917898,12.603192,-0.053891,0.184955,-0.942091,0.274503
57.400000,26.230049,31.880388,12.584977,-0.054194,0.185437,-0.941766,0.275232
57.416667,26.254238,31.842598,12.566573,-0.054452,0.185848,-0.941490,0.275849
57.433333,26.278465,31.804853,12.548128,-0.054761,0.186344,-0.941159,0.276580
57.450000,26.302963,31.766860,12.529460,-0.055015,0.186754,-0.940888,0.277173
57.466667,26.327470,31.728879,12.510781,-0.055305,0.187222,-0.940581,0.277844
57.483333,26.352275,31.690681,12.491848,-0.055574,0.187660,-0.940296,0.278459
57.500000,26.377079,31.652482,12.472914,-0.055844,0.188103,-0.940009,0.279073
57.516667,26.401963,31.614380,12.453890,-0.056128,0.188569,-0.939710,0.279707
57.533333,26.427072,31.575971,12.434689,-0.056382,0.188988,-0.939443,0.280269
57.550000,26.452235,31.537630,12.415424,-0.056677,0.189479,-0.939134,0.280915
57.566667,26.477647,31.499008,12.395953,-0.056917,0.189880,-0.938883,0.281432
57.583333,26.503091,31.460428,12.376441,-0.057211,0.190376,-0.938577,0.282059
57.600000,26.528804,31.421589,12.356698,-0.057454,0.190788,-0.938325,0.282570
57.616667,26.554530,31.382768,12.336937,-0.057733,0.191264,-0.938036,0.283148
57.633333,26.580540,31.343708,12.316920,-0.057986,0.191698,-0.937776,0.283666
57.650000,26.606550,31.304648,12.296902,-0.058251,0.192157,-0.937504,0.284198
57.666667,26.632634,31.265691,12.276781,-0.058512,0.192611,-0.937237,0.284717
57.683333,26.658940,31.226405,12.256488,-0.058764,0.193055,-0.936981,0.285207
57.700000,26.685302,31.187202,12.236108,-0.059031,0.193526,-0.936710,0.285721
57.716667,26.711900,31.147688,12.215537,-0.059271,0.193957,-0.936468,0.286174
57.733333,26.738541,31.108238,12.194896,-0.059542,0.194443,-0.936196,0.286679
57.750000,26.765429,31.068490,12.174044,-0.059772,0.194861,-0.935966,0.287098
57.766667,26.792348,31.028792,12.153137,-0.060037,0.195344,-0.935701,0.287577
57.783333,26.819523,30.988806,12.132003,-0.060268,0.195768,-0.935471,0.287988
57.800000,26.846721,30.948858,12.110826,-0.060529,0.196247,-0.935212,0.288448
57.816667,26.874180,30.908630,12.089408,-0.060762,0.196676,-0.934981,0.288855
57.833333,26.901657,30.868431,12.067957,-0.061019,0.197150,-0.934726,0.289302
57.850000,26.929402,30.827959,12.046253,-0.061254,0.197584,-0.934493,0.289708
57.866667,26.957161,30.787510,12.024524,-0.061509,0.198053,-0.934241,0.290148
57.883333,26.985194,30.746794,12.002533,-0.061747,0.198489,-0.934005,0.290558
57.900000,27.013237,30.706095,11.980522,-0.062001,0.198952,-0.933754,0.290995
57.916667,27.041561,30.665133,11.958242,-0.062243,0.199390,-0.933514,0.291411
57.933333,27.069893,30.624185,11.935947,-0.062495,0.199846,-0.933263,0.291847
57.950000,27.098509,30.582977,11.913376,-0.062740,0.200287,-0.933020,0.292270
57.966667,27.127132,30.541780,11.890793,-0.062992,0.200737,-0.932770,0.292705
57.983333,27.156043,30.500324,11.867930,-0.063239,0.201179,-0.932524,0.293134
58.000000,27.184960,30.458879,11.845055,-0.063490,0.201622,-0.932274,0.293568
58.016667,27.214169,30.417175,11.821898,-0.063740,0.202065,-0.932024,0.294002
58.033333,27.243383,30.375482,11.798729,-0.063989,0.202502,-0.931776,0.294435
58.050000,27.272891,30.333529,11.775277,-0.064243,0.202945,-0.931523,0.294876
58.066667,27.302406,30.291589,11.751810,-0.064491,0.203376,-0.931275,0.295307
58.083333,27.332215,30.249386,11.728061,-0.064747,0.203820,-0.931018,0.295754
58.100000,27.362034,30.207200,11.704294,-0.064993,0.204244,-0.930771,0.296184
58.116667,27.392146,30.164746,11.680246,-0.065252,0.204687,-0.930512,0.296636
58.133333,27.422272,30.122314,11.656175,-0.065497,0.205105,-0.930266,0.297065
58.150000,27.452691,30.079608,11.631828,-0.065758,0.205548,-0.930004,0.297522
58.166667,27.483127,30.036931,11.607450,-0.066002,0.205959,-0.929758,0.297950
58.183333,27.513853,29.993972,11.582802,-0.066265,0.206401,-0.929493,0.298413
58.200000,27.544602,29.951051,11.558115,-0.066507,0.206805,-0.929249,0.298839
58.216667,27.575638,29.907838,11.533164,-0.066772,0.207246,-0.928981,0.299307
58.233333,27.606703,29.864674,11.508164,-0.067013,0.207644,-0.928738,0.299732
58.250000,27.638052,29.821206,11.482910,-0.067280,0.208082,-0.928468,0.300204
58.266667,27.669436,29.777799,11.457596,-0.067521,0.208477,-0.928223,0.300632
58.283333,27.701099,29.734075,11.432036,-0.067788,0.208911,-0.927953,0.301106
58.300000,27.732806,29.690426,11.406405,-0.068037,0.209313,-0.927701,0.301547
58.316667,27.764785,29.646446,11.380539,-0.068297,0.209731,-0.927436,0.302010
58.333333,27.796817,29.602554,11.354588,-0.068552,0.210139,-0.927177,0.302466
58.350000,27.829118,29.558322,11.328411,-0.068804,0.210540,-0.926920,0.302917
58.366667,27.861738,29.513827,11.301929,-0.069067,0.210955,-0.926652,0.303388
58.383333,27.894370,29.469354,11.275426,-0.069311,0.211339,-0.926403,0.303826
58.400000,27.927312,29.424599,11.248635,-0.069582,0.211761,-0.926126,0.304312
58.416667,27.960280,29.379887,11.221805,-0.069821,0.212132,-0.925882,0.304743
58.433333,27.993547,29.334872,11.194703,-0.070094,0.212554,-0.925601,0.305237
58.450000,28.026851,29.289921,11.167543,-0.070338,0.212928,-0.925351,0.305679
58.466667,28.060446,29.244645,11.140130,-0.070601,0.213329,-0.925081,0.306156
58.483333,28.094090,29.199454,11.112639,-0.070855,0.213713,-0.924820,0.306617
58.500000,28.128019,29.153925,11.084906,-0.071107,0.214092,-0.924561,0.307076
58.516667,28.162273,29.108125,11.056866,-0.071370,0.214485,-0.924289,0.307557
58.533333,28.196548,29.062358,11.028797,-0.071617,0.214852,-0.924035,0.308009
58.550000,28.231136,29.016294,11.000443,-0.071885,0.215247,-0.923758,0.308501
58.566667,28.265760,28.970290,10.972036,-0.072132,0.215610,-0.923501,0.308957
58.583333,28.300684,28.923962,10.943367,-0.072394,0.215991,-0.923230,0.309439
58.600000,28.335660,28.877722,10.914620,-0.072647,0.216357,-0.922968,0.309908
58.616667,28.370931,28.831144,10.885621,-0.072899,0.216719,-0.922706,0.310375
58.633333,28.406531,28.784285,10.856318,-0.073160,0.217091,-0.922434,0.310862
58.650000,28.442160,28.737472,10.826975,-0.073412,0.217448,-0.922171,0.311333
58.666667,28.478103,28.690345,10.797355,-0.073670,0.217811,-0.921901,0.311816
58.683333,28.514093,28.643297,10.767667,-0.073923,0.218162,-0.921637,0.312290
58.700000,28.550385,28.595913,10.737719,-0.074178,0.218516,-0.921370,0.312771
58.716667,28.587017,28.548250,10.707460,-0.074432,0.218865,-0.921104,0.313251
58.733333,28.623676,28.500633,10.677164,-0.074687,0.219212,-0.920836,0.313735
58.750000,28.660656,28.452700,10.646586,-0.074938,0.219552,-0.920572,0.314212
58.766667,28.697685,28.404849,10.615941,-0.075193,0.219893,-0.920303,0.314699
58.783333,28.735025,28.356662,10.585028,-0.075450,0.220235,-0.920032,0.315191
