timestamp,tx,ty,tz,qx,qy,qz,qw
93.350000,16.495103,-20.151696,1.186037,-0.010821,0.011887,-0.739395,0.673080
93.366667,16.565311,-20.158009,1.183814,-0.010556,0.011515,-0.737032,0.675677
93.383333,16.635474,-20.163957,1.181640,-0.010309,0.011169,-0.734747,0.678171
93.400000,16.705614,-20.169284,1.179545,-0.010071,0.010839,-0.732509,0.680596
93.416667,16.775788,-20.174156,1.177503,-0.009825,0.010501,-0.730139,0.683147
93.433333,16.845915,-20.178671,1.175506,-0.009595,0.010186,-0.727856,0.685588
93.450000,16.916011,-20.182567,1.173581,-0.009373,0.009886,-0.725622,0.687959
93.466667,16.986130,-20.186022,1.171704,-0.009145,0.009579,-0.723250,0.690459
93.483333,17.056201,-20.189128,1.169868,-0.008932,0.009294,-0.720973,0.692843
93.500000,17.126233,-20.191611,1.168098,-0.008727,0.009023,-0.718745,0.695160
93.516667,17.196280,-20.193670,1.166373,-0.008515,0.008743,-0.716368,0.697616
93.533333,17.266275,-20.195387,1.164683,-0.008318,0.008486,-0.714099,0.699944
93.550000,17.336226,-20.196483,1.163055,-0.008129,0.008241,-0.711877,0.702208
93.566667,17.406182,-20.197173,1.161465,-0.007932,0.007987,-0.709500,0.704616
93.583333,17.476086,-20.197525,1.159908,-0.007752,0.007756,-0.707248,0.706881
93.600000,17.545939,-20.197242,1.158410,-0.007578,0.007534,-0.705038,0.709089
93.616667,17.615789,-20.196579,1.156944,-0.007396,0.007305,-0.702661,0.711449
93.633333,17.685586,-20.195588,1.155507,-0.007230,0.007096,-0.700430,0.713649
93.650000,17.755325,-20.193957,1.154124,-0.007069,0.006895,-0.698230,0.715805
93.666667,17.825055,-20.191973,1.152770,-0.006900,0.006687,-0.695885,0.718089
93.683333,17.894732,-20.189669,1.151442,-0.006746,0.006498,-0.693710,0.720193
93.700000,17.964344,-20.186711,1.150166,-0.006594,0.006314,-0.691556,0.722265
93.716667,18.033942,-20.183436,1.148914,-0.006435,0.006123,-0.689280,0.724441
93.733333,18.103487,-20.179836,1.147687,-0.006290,0.005950,-0.687187,0.726429
93.750000,18.172999,-20.175632,1.146507,-0.006144,0.005779,-0.685096,0.728404
93.766667,18.242457,-20.171141,1.145350,-0.005992,0.005602,-0.682913,0.730454
